x,y,z,r_hat_vox,theta_deg,winding_ordinal,dk_to_nearest_measured,ct_brightness
1844.8,2046.2,2896,41.8,90.0,3,1,131
1983.9,2169.5,5136,99.5,90.0,3,1,147
1958.6,2226.8,6864,53.8,90.0,3,1,126
1653.4,1922.9,9936,52.7,90.0,3,1,255
1724.1,1712.2,10768,61.1,90.0,3,1,182
1591.1,1826.5,1296,54.5,96.0,3,1,174
1911.5,2110.3,4752,67.7,96.0,3,1,144
1710.3,1974.3,9552,72.3,96.0,3,1,153
1666.9,1925.6,9808,69.8,96.0,3,1,157
1599.2,1938.7,10000,88.7,96.0,3,1,197
1596.5,1929.6,10064,88.0,96.0,3,1,239
1614.2,1923.1,10128,93.0,96.0,3,1,170
1576.1,1768.7,1616,73.9,102.0,3,2,149
1828.2,2082.4,2896,79.7,102.0,3,1,142
1857.7,2057.9,3024,39.7,102.0,3,1,163
1910.7,1309.4,10960,61.2,102.0,3,1,161
1502.4,1997.5,1168,139.5,108.0,3,1,161
1568.4,1767.2,1616,74.4,108.0,3,2,137
1738.8,2026.1,2512,67.1,108.0,3,1,128
1911.5,2093.7,4368,71.1,108.0,3,1,140
1711.7,1950.0,8848,72.3,108.0,3,1,166
1905.6,1304.4,10960,57.7,108.0,3,1,158
1559.6,1865.1,1232,47.9,114.0,3,1,157
1805.6,2092.5,2896,96.4,114.0,3,1,129
1906.4,2086.9,4368,66.6,114.0,3,1,147
1871.0,2102.0,4624,51.5,114.0,3,1,129
1947.1,2237.3,6608,58.3,114.0,3,1,162
1856.0,1989.6,8016,57.9,114.0,3,2,159
1589.3,1908.4,10128,85.1,114.0,3,1,159
1645.7,1789.8,10640,47.1,114.0,3,2,156
1794.0,2052.6,2768,73.5,120.0,3,1,158
1787.4,2138.3,3088,110.3,120.0,3,1,133
1891.8,2089.3,4752,53.6,120.0,3,1,133
1931.6,2219.6,6864,53.8,120.0,3,2,137
1626.7,1927.2,9872,55.3,120.0,3,1,172
1631.9,1907.5,9936,43.1,120.0,3,1,175
1641.0,1788.1,10640,47.8,120.0,3,2,176
1898.9,1292.1,10960,49.1,120.0,3,1,148
1528.3,1891.3,1232,86.5,126.0,3,1,252
1547.8,1839.8,1296,83.3,126.0,3,3,168
1540.9,1786.1,1552,86.7,126.0,3,1,158
1520.4,1819.4,1808,120.8,126.0,3,1,176
1556.5,1792.6,1872,75.8,126.0,3,1,198
1803.8,2077.0,3152,71.6,126.0,3,1,152
1935.0,2087.4,4048,41.9,126.0,3,1,130
1887.5,2094.0,4816,67.5,126.0,3,1,152
1741.4,1957.7,9360,63.3,126.0,3,1,168
1619.3,1927.5,9872,59.5,126.0,3,1,160
1546.9,1923.0,10064,100.0,126.0,3,2,109
1551.3,1930.7,10128,123.7,126.0,3,1,171
1665.7,1865.1,10256,46.3,126.0,3,1,128
1636.5,1785.9,10640,48.4,126.0,3,2,194
1897.6,1285.0,10960,43.9,126.0,3,1,134
1552.5,1729.6,1680,44.6,132.0,3,1,245
1817.4,2066.7,3280,42.3,132.0,3,1,110
1887.9,2064.4,3536,61.3,132.0,3,1,104
1819.7,2118.9,4560,85.6,132.0,3,1,154
1838.3,2114.4,4624,80.0,132.0,3,1,100
1921.5,2214.2,6864,55.4,132.0,3,1,117
1627.5,1909.2,9872,40.1,132.0,3,1,179
1632.9,1782.3,10640,47.8,132.0,3,2,153
1893.4,1282.9,10960,44.9,132.0,3,1,104
1567.7,1757.0,1424,56.0,138.0,3,1,163
1536.3,1789.6,1872,87.2,138.0,3,1,174
1802.4,2042.6,2896,57.1,138.0,3,2,157
1787.3,2071.9,3152,78.8,138.0,3,1,135
1798.1,2055.9,3216,45.0,138.0,3,1,141
1895.0,2086.0,4112,68.6,138.0,3,1,146
1854.2,2099.6,4688,57.2,138.0,3,1,146
1896.7,2066.9,4816,41.1,138.0,3,1,120
1919.3,2223.8,6544,73.1,138.0,3,1,138
1851.0,2021.7,7888,51.6,138.0,3,1,145
1646.5,1966.7,9552,96.1,138.0,3,1,110
1556.9,1896.9,10000,69.5,138.0,3,1,185
1592.3,1820.4,10512,77.5,138.0,3,1,175
1490.9,1904.5,1168,67.5,144.0,3,1,177
1503.6,1840.1,1296,115.2,144.0,3,1,172
1824.4,2049.4,3024,51.4,144.0,3,1,152
1814.6,2057.9,3280,38.4,144.0,3,1,117
1884.9,2084.5,4112,75.5,144.0,3,1,148
1907.3,2072.6,4880,51.4,144.0,3,1,111
1785.4,1882.1,9168,40.6,144.0,3,1,142
1608.6,1903.8,9808,81.0,144.0,3,1,168
1491.2,1794.7,1872,126.9,150.0,3,1,120
1795.8,2048.1,3152,57.9,150.0,3,1,136
1900.9,2066.1,4112,52.0,150.0,3,2,139
1857.3,2075.0,4624,40.0,150.0,3,1,136
1915.9,2140.0,5520,58.1,150.0,3,2,130
1892.4,2221.7,6544,93.7,150.0,3,1,123
1779.2,1880.7,9168,45.1,150.0,3,1,164
1601.2,1898.3,9808,84.3,150.0,3,1,148
1624.7,1769.9,10640,46.4,150.0,3,1,172
1514.5,1809.0,1296,90.1,156.0,3,1,141
1702.3,2010.7,2576,83.2,156.0,3,1,125
1830.5,2014.4,2960,31.0,156.0,3,1,131
1767.9,2053.8,3152,85.3,156.0,3,1,135
1774.0,2051.4,3216,62.9,156.0,3,1,165
1852.5,2084.5,4176,82.9,156.0,3,1,140
1876.2,2058.8,4304,47.8,156.0,3,1,137
1821.9,2094.6,4688,81.8,156.0,3,1,105
1781.5,1980.4,8016,107.3,156.0,3,1,145
1747.2,1893.1,9232,61.0,156.0,3,1,152
1720.8,1932.3,9360,63.3,156.0,3,1,150
1527.5,1886.5,10000,88.7,156.0,3,1,165
1609.5,1771.4,10640,60.7,156.0,3,1,151
1458.6,1930.8,1104,72.1,162.0,3,1,213
1548.0,1739.5,1424,64.5,162.0,3,1,151
1551.9,1760.2,1488,76.5,162.0,3,1,170
1446.9,1763.1,1552,152.4,162.0,3,1,181
1527.9,1756.3,1936,77.2,162.0,3,1,168
1565.1,1740.0,2000,41.6,162.0,3,2,147
1548.5,1913.7,2320,78.1,162.0,3,1,134
1820.2,2053.3,3792,109.5,162.0,3,1,150
1881.4,2051.8,4304,40.4,162.0,3,1,135
1907.5,2189.6,6864,53.7,162.0,3,1,136
1627.3,1914.6,9680,67.8,162.0,3,1,180
1521.1,1878.8,10000,91.9,162.0,3,1,158
1492.0,1876.2,1168,54.7,168.0,3,1,152
1459.7,1761.3,1872,144.6,168.0,3,1,141
1531.7,1747.2,1936,71.2,168.0,3,1,158
1438.3,1864.4,2064,151.4,168.0,3,1,132
1898.0,2191.0,6544,77.2,168.0,3,1,175
1606.5,1889.5,9872,48.9,168.0,3,1,142
1968.2,1133.1,11024,37.4,168.0,3,1,119
1561.8,1743.2,1488,63.2,174.0,3,1,157
1692.4,1969.4,2512,67.5,174.0,3,2,156
1778.9,2049.4,3088,64.0,174.0,3,1,137
1877.9,2033.7,3600,54.8,174.0,3,3,109
1778.5,2046.5,4496,135.4,174.0,3,1,142
1905.9,2090.2,5264,63.2,174.0,3,1,137
1903.4,2173.0,6992,100.6,174.0,3,1,123
1678.8,1895.1,9616,53.9,174.0,3,1,129
1604.4,1753.1,10640,60.8,174.0,3,1,162
1507.7,1772.3,1296,89.1,180.0,3,1,182
1522.7,1889.6,2320,100.1,180.0,3,1,148
1744.7,2019.1,3152,101.2,180.0,3,1,134
1879.0,2028.0,3600,53.4,180.0,3,3,134
1832.4,2019.4,3792,92.0,180.0,3,1,113
1916.5,2074.7,5200,66.7,180.0,3,1,156
1836.9,2147.4,6928,94.7,180.0,3,1,159
1800.6,2148.6,7056,144.8,180.0,3,1,144
1830.2,1962.8,7952,62.3,180.0,3,1,145
1703.7,1868.3,9232,99.2,180.0,3,1,110
1396.3,1964.9,1040,109.2,186.0,3,1,159
1541.0,1691.1,1616,50.7,186.0,3,1,132
1703.7,1956.5,2512,56.1,186.0,3,1,115
1804.3,1996.1,2960,54.8,186.0,3,1,131
1745.5,2008.6,3152,100.9,186.0,3,1,141
1870.4,2021.4,3600,62.3,186.0,3,1,140
1816.0,2008.0,3792,108.9,186.0,3,1,126
1875.3,2034.6,4304,44.8,186.0,3,1,136
1885.0,2034.9,4816,42.4,186.0,3,1,147
1892.6,2148.2,6416,83.6,186.0,3,1,150
1891.3,2101.1,7312,76.3,186.0,3,1,124
1733.4,1838.1,8528,71.0,186.0,3,1,170
1720.0,1855.3,8656,63.1,186.0,3,1,130
1521.7,1819.9,10128,102.9,186.0,3,1,157
2052.6,1010.4,11088,46.0,186.0,3,1,138
1546.8,1712.8,1360,61.0,192.0,3,1,137
1573.3,1725.7,1488,52.4,192.0,3,1,161
1545.3,1868.2,2256,61.8,192.0,3,1,148
1738.3,2020.5,3088,106.6,192.0,3,1,147
1763.2,2017.8,3280,84.3,192.0,3,1,136
1829.3,2047.0,4688,68.8,192.0,3,2,126
1909.8,2130.4,6288,42.7,192.0,3,1,122
1890.7,2092.8,7312,78.2,192.0,3,1,136
1867.7,2045.5,7440,112.5,192.0,3,1,142
1846.5,1953.0,7952,46.9,192.0,3,2,135
1733.6,1897.0,9360,46.0,192.0,3,1,158
1413.3,2023.2,976,86.2,198.0,3,1,122
1456.9,1960.7,1040,50.5,198.0,3,1,191
1904.4,2026.6,4112,43.7,198.0,3,1,109
1873.1,2024.1,4304,49.1,198.0,3,1,136
1824.7,2037.9,4688,75.7,198.0,3,1,138
1922.7,2091.2,5584,58.8,198.0,3,1,126
1837.1,1864.6,8272,58.3,198.0,3,2,152
1618.0,1827.5,8784,119.5,198.0,3,1,130
1621.0,1804.3,10256,75.6,198.0,3,1,178
1554.9,1761.2,10320,105.2,198.0,3,2,173
1541.6,1704.8,1872,65.1,204.0,3,1,184
1641.0,1890.2,2384,55.1,204.0,3,1,156
1781.6,1981.6,3024,92.4,204.0,3,1,117
1843.9,1990.8,3856,77.9,204.0,3,1,165
1857.8,2011.7,4304,68.0,204.0,3,1,131
1871.1,1998.3,4368,68.2,204.0,3,1,154
1888.3,2015.5,4880,66.2,204.0,3,1,115
1930.1,2113.3,6224,53.8,204.0,3,1,130
1882.2,2120.5,7056,69.2,204.0,3,3,147
1899.6,2079.0,7312,74.0,204.0,3,1,136
1848.5,1943.2,7952,48.1,204.0,3,2,145
1830.0,1895.5,8080,53.0,204.0,3,2,151
1705.0,1860.1,8720,47.3,204.0,3,1,147
1674.3,1838.9,8784,62.7,204.0,3,1,150
1664.4,1850.2,8848,76.2,204.0,3,1,161
1776.5,1831.6,9104,46.4,204.0,3,1,130
1751.1,1845.2,9232,56.8,204.0,3,1,134
1814.3,1200.9,10960,119.5,204.0,3,1,163
1650.6,1889.1,2384,47.0,210.0,3,1,168
1679.3,1908.3,2448,69.1,210.0,3,1,167
1793.3,1988.8,3152,60.7,210.0,3,1,149
1886.0,2120.5,6480,100.1,210.0,3,1,173
1881.1,2118.2,6928,58.4,210.0,3,1,159
1916.2,2079.6,7312,58.9,210.0,3,1,132
1915.3,2032.8,7440,72.2,210.0,3,1,138
1802.0,1872.9,8080,88.3,210.0,3,1,122
1831.1,1875.7,8208,45.5,210.0,3,1,148
1669.8,1792.7,8976,90.0,210.0,3,1,174
1653.3,1853.0,9424,133.2,210.0,3,1,110
1652.1,1843.1,9616,92.8,210.0,3,2,162
1587.3,1709.7,10704,68.7,210.0,3,1,159
1548.9,1737.5,1296,59.2,216.0,3,1,192
1779.7,1952.0,2768,63.1,216.0,3,2,152
1890.1,1994.6,3792,42.3,216.0,3,1,137
1870.5,1990.0,3856,55.2,216.0,3,1,149
1896.1,2022.1,4304,29.3,216.0,3,1,137
1883.6,2007.7,4816,53.9,216.0,3,2,154
1939.3,2107.2,6032,39.7,216.0,3,1,165
1954.4,2111.6,6096,42.9,216.0,3,2,152
1902.3,2103.5,6288,60.9,216.0,3,1,137
1760.1,1807.8,9104,72.7,216.0,3,1,146
1728.3,1890.3,9424,49.9,216.0,3,2,169
1688.9,1857.8,9616,53.8,216.0,3,1,183
1556.3,1700.4,10512,115.8,216.0,3,1,167
1570.3,1678.0,10640,116.9,216.0,3,1,168
1553.6,1733.4,1296,58.1,222.0,3,1,104
1829.5,1975.4,2960,39.5,222.0,3,1,153
1886.6,1985.4,3792,50.8,222.0,3,1,101
1870.2,1982.0,3856,60.4,222.0,3,1,137
1914.7,2012.0,4112,42.1,222.0,3,1,143
1899.1,2020.6,4304,28.0,222.0,3,1,122
1922.3,2050.6,5392,67.9,222.0,3,1,172
1709.3,1855.8,9488,66.7,222.0,3,1,169
1690.7,1851.9,9616,56.2,222.0,3,1,173
1616.5,1825.9,9680,101.3,222.0,3,1,176
1610.6,1753.8,10320,59.7,222.0,3,1,155
1832.1,1383.7,10896,73.4,222.0,3,1,147
2054.0,975.3,11088,59.6,222.0,3,1,156
1826.6,1975.4,3024,58.9,228.0,3,1,150
1909.4,1979.9,3728,51.8,228.0,3,1,139
1866.8,1968.8,3856,72.2,228.0,3,1,139
1913.7,1987.3,3920,52.0,228.0,3,1,157
1906.1,1995.9,4112,59.5,228.0,3,1,157
1893.2,2009.7,4304,39.8,228.0,3,1,132
1907.9,1997.6,4368,38.3,228.0,3,1,104
1929.1,2047.5,5392,65.3,228.0,3,1,151
1926.0,2136.8,6864,48.7,228.0,3,2,158
1797.0,1333.2,10896,134.1,228.0,3,1,177
2325.8,880.0,11152,80.7,228.0,3,1,204
1453.4,1905.4,1040,87.7,234.0,3,1,144
1503.4,1875.9,1104,40.3,234.0,3,2,162
1559.1,1720.4,1296,64.2,234.0,3,2,139
1932.9,2006.3,5072,62.8,234.0,3,1,177
1966.8,2086.0,6160,45.3,234.0,3,1,119
1609.6,1712.8,10512,68.8,234.0,3,1,172
1662.7,1863.0,2384,57.3,240.0,3,1,159
1804.3,1943.3,2768,52.8,240.0,3,1,115
1910.6,1988.5,3664,57.3,240.0,3,1,153
1878.7,1959.4,3856,72.8,240.0,3,1,131
1917.6,1989.1,3984,50.4,240.0,3,1,154
1908.8,1983.3,4368,49.3,240.0,3,2,130
1688.9,1590.0,10768,70.5,240.0,3,1,196
1985.7,1092.2,11024,38.3,240.0,3,1,135
1428.9,2052.6,912,62.4,246.0,3,1,148
1458.2,1966.5,976,91.1,246.0,3,1,162
1814.5,1979.6,3088,69.1,246.0,3,1,163
1881.7,1947.6,3856,82.0,246.0,3,1,117
1868.8,2003.0,4624,56.9,246.0,3,1,137
1940.9,2050.0,7312,64.7,246.0,3,1,166
1900.1,1197.1,10960,57.4,246.0,3,1,125
1473.5,1879.6,1040,101.7,252.0,3,1,177
1861.9,2008.8,4560,48.9,252.0,3,1,137
1879.4,2016.5,4624,40.5,252.0,3,1,116
1930.1,1946.4,5008,108.1,252.0,3,1,128
1635.9,1825.7,9744,68.1,252.0,3,1,187
1636.7,1825.2,9872,56.9,252.0,3,1,232
1580.9,1765.7,10064,80.3,252.0,3,1,120
1432.6,2007.6,912,104.2,258.0,3,1,177
1834.0,2002.2,3088,41.4,258.0,3,1,147
1940.6,1941.6,5008,110.0,258.0,3,1,118
1963.3,2042.5,5456,61.6,258.0,3,1,116
1916.3,2075.2,6928,73.9,258.0,3,1,137
1848.1,1799.7,8336,65.5,258.0,3,1,130
1750.0,1858.3,9488,43.1,258.0,3,1,172
1626.1,1646.6,10704,99.6,258.0,3,1,157
1994.1,1075.0,11024,51.5,258.0,3,1,154
1483.5,1937.8,976,112.6,264.0,3,1,187
1882.1,2022.1,3472,40.0,264.0,3,1,126
1947.6,1938.8,4048,115.4,264.0,3,1,145
1913.0,1989.5,4752,53.7,264.0,3,1,149
1725.9,1827.9,9616,61.9,264.0,3,2,184
1683.3,1812.6,9680,81.5,264.0,3,1,212
1651.3,1836.7,9744,54.1,264.0,3,1,222
1659.6,1674.0,10576,64.2,264.0,3,1,251
1641.1,1689.2,10704,55.2,264.0,3,1,229
1691.4,1849.5,2384,63.1,270.0,3,1,130
1933.5,1990.2,4368,35.8,270.0,3,1,118
1972.7,2084.2,6480,86.4,270.0,3,1,144
1844.1,1798.9,8400,72.4,270.0,3,1,152
1654.3,1815.2,9872,64.1,270.0,3,1,255
1653.4,1818.8,9936,51.4,270.0,3,1,156
1605.7,1789.5,10064,52.6,270.0,3,1,153
1856.5,1442.2,10832,89.9,270.0,3,1,174
1504.9,1958.7,976,91.6,276.0,3,1,148
1940.3,1953.1,3600,75.3,276.0,3,1,105
1955.9,1945.3,4112,95.3,276.0,3,1,127
1940.7,2061.9,6928,86.0,276.0,3,1,143
1679.6,1804.7,9808,51.8,276.0,3,1,201
1612.9,1808.5,10000,42.2,276.0,3,2,178
1612.1,1781.4,10064,61.0,276.0,3,1,203
1930.3,1184.6,10960,65.3,276.0,3,1,163
2385.5,885.2,11152,55.1,276.0,3,1,152
1527.8,1896.8,976,156.4,282.0,3,1,227
1593.7,1752.9,1232,70.0,282.0,3,1,215
1620.2,1660.8,1360,66.2,282.0,3,1,131
1839.0,1990.4,3216,36.1,282.0,3,1,135
1989.5,2091.6,6480,80.8,282.0,3,1,160
1923.6,1924.0,7824,69.6,282.0,3,1,164
1684.0,1810.1,9808,47.2,282.0,3,1,234
1664.7,1817.4,9936,54.0,282.0,3,1,158
1692.4,1757.4,10192,74.0,282.0,3,1,204
1667.4,1686.5,10512,83.8,282.0,3,1,250
1532.6,1934.9,976,120.8,288.0,3,1,255
1843.2,1989.8,3216,37.8,288.0,3,1,137
1892.0,1960.7,3408,85.9,288.0,3,1,143
1976.0,2002.9,4048,53.2,288.0,3,1,180
1959.4,1998.8,4112,43.5,288.0,3,1,219
2005.4,2006.3,5200,71.9,288.0,3,1,102
1987.8,2024.8,5264,61.8,288.0,3,1,136
1984.4,2056.2,7312,55.6,288.0,3,1,145
1665.3,1687.4,10704,59.6,288.0,3,1,164
1747.8,1578.2,10768,76.6,288.0,3,2,230
1605.0,1645.6,1680,55.7,294.0,3,1,160
1973.5,1963.7,3984,75.6,294.0,3,1,110
1918.2,1995.9,4624,64.6,294.0,3,1,117
1949.6,1989.0,4816,55.2,294.0,3,1,121
2001.9,2104.8,6480,71.9,294.0,3,1,110
1994.3,2048.2,7312,66.6,294.0,3,3,128
1795.8,1868.0,9360,42.1,294.0,3,2,165
1543.2,1966.8,976,95.8,300.0,3,1,163
1915.4,1955.9,3408,99.9,300.0,3,1,117
1914.0,2013.9,3472,55.5,300.0,3,1,124
1978.6,2066.2,6928,93.8,300.0,3,1,156
1804.1,1862.5,9360,50.9,300.0,3,1,150
1701.5,1787.5,10192,48.9,300.0,3,1,146
1685.7,1706.6,10512,71.4,300.0,3,1,254
1701.4,1683.4,10640,73.1,300.0,3,1,159
1670.2,1671.3,1296,124.9,306.0,3,1,140
1608.4,1660.6,1680,44.4,306.0,3,1,128
1992.9,1964.8,3920,75.6,306.0,3,1,125
1986.9,1969.9,4176,100.0,306.0,3,1,121
1943.4,2006.9,4304,40.1,306.0,3,2,146
2036.3,2083.0,6480,108.3,306.0,3,1,133
2007.2,2126.3,6672,63.7,306.0,3,1,123
1817.2,1853.5,9360,65.6,306.0,3,1,154
1651.7,1791.0,10000,73.4,306.0,3,1,180
1730.4,1756.4,10192,90.7,306.0,3,1,216
1710.3,1684.2,10640,77.3,306.0,3,1,133
1710.4,1656.6,10704,108.1,306.0,3,1,213
1595.5,1809.3,1168,74.8,312.0,3,1,148
1972.7,1982.5,4368,58.6,312.0,3,1,144
2004.3,1945.2,7696,74.5,312.0,3,2,118
1918.1,1801.2,8336,84.3,312.0,3,1,170
1815.6,1865.4,9360,55.3,312.0,3,1,145
1816.5,1836.5,9488,86.1,312.0,3,1,255
1776.1,1837.7,9552,87.0,312.0,3,1,255
1703.7,1814.3,9936,75.1,312.0,3,1,118
1668.4,1772.5,10064,93.6,312.0,3,1,137
1780.9,1588.0,10768,84.8,312.0,3,1,189
1964.9,1203.4,10960,62.0,312.0,3,1,140
1549.5,1936.2,1040,60.1,318.0,3,2,188
1627.6,1777.7,1232,65.2,318.0,3,1,170
2026.6,2126.7,6672,76.5,318.0,3,1,133
1923.8,1956.2,7888,46.4,318.0,3,1,129
1706.6,1845.8,9744,66.8,318.0,3,1,255
1674.0,1785.6,10128,67.4,318.0,3,1,173
1714.1,1796.4,10192,49.9,318.0,3,1,145
1711.8,1696.9,10576,61.2,318.0,3,1,218
1714.0,1702.5,10640,66.0,318.0,3,1,168
1767.1,1635.8,10704,161.8,318.0,3,1,206
1613.7,1815.3,1168,84.4,324.0,3,1,193
1671.8,1702.3,1488,58.3,324.0,3,2,164
1586.9,1677.1,1744,44.8,324.0,3,1,159
1933.0,1947.9,2960,91.7,324.0,3,1,146
1898.7,1995.4,3024,40.4,324.0,3,1,135
1916.4,2005.3,3408,63.0,324.0,3,1,130
1973.5,2001.9,4432,71.6,324.0,3,1,126
2011.3,2130.6,6736,74.0,324.0,3,1,136
1839.1,1862.6,9360,74.8,324.0,3,1,146
1714.9,1710.4,10640,61.7,324.0,3,3,147
1571.8,1882.7,1104,51.7,330.0,3,1,213
1653.7,1778.3,1232,86.1,330.0,3,1,169
1673.5,1682.5,1424,74.1,330.0,3,2,154
1674.5,1707.8,1488,57.6,330.0,3,1,164
1711.0,1667.8,1872,126.9,330.0,3,1,186
1632.1,1806.5,2064,52.8,330.0,3,1,173
1916.8,1989.8,3024,58.7,330.0,3,1,129
1901.6,2021.5,3408,41.7,330.0,3,1,130
1993.3,2003.5,3984,58.4,330.0,3,1,120
1969.6,2010.6,4304,57.4,330.0,3,1,150
2023.2,2132.6,6736,82.8,330.0,3,2,167
1937.8,1959.2,7888,56.0,330.0,3,1,143
1813.1,1894.0,9424,51.3,330.0,3,1,161
1708.2,1848.2,9872,62.2,330.0,3,1,192
1767.8,1687.3,10640,118.8,330.0,3,1,206
1599.0,1841.1,1168,58.6,336.0,3,1,183
1681.0,1692.3,1360,81.6,336.0,3,1,165
1656.2,1858.5,2256,55.3,336.0,3,1,159
1986.2,1999.6,3728,46.1,336.0,3,1,161
1987.4,2021.7,4112,45.3,336.0,3,1,124
2050.8,2141.4,6992,51.8,336.0,3,1,106
1789.7,1838.6,8784,63.6,336.0,3,1,126
1638.2,1933.0,1040,140.2,342.0,3,2,107
1605.7,1845.3,1168,63.4,342.0,3,1,196
1634.4,1817.3,2064,50.5,342.0,3,1,158
1641.8,1839.6,2128,55.2,342.0,3,2,146
1780.3,1883.7,2384,93.5,342.0,3,1,146
1909.5,2005.0,3024,45.8,342.0,3,1,136
2030.0,2030.6,4048,74.0,342.0,3,1,176
1956.1,2042.0,4688,62.5,342.0,3,1,116
1940.0,1970.7,7888,53.2,342.0,3,1,145
1809.1,1859.6,8720,64.0,342.0,3,1,127
1711.7,1860.7,9872,60.3,342.0,3,2,166
1913.9,2009.0,3024,49.0,348.0,3,1,138
1899.9,2007.7,3152,55.2,348.0,3,1,141
1919.2,2030.9,3408,55.0,348.0,3,1,152
1997.2,2007.1,3728,54.3,348.0,3,1,177
2119.6,2058.5,5328,150.3,348.0,3,1,155
2073.3,2074.7,5392,102.8,348.0,3,1,118
2000.0,2155.6,6800,65.4,348.0,3,2,135
2051.1,2110.7,7248,87.1,348.0,3,1,154
1902.8,1855.1,8336,42.0,348.0,3,2,184
1926.4,1827.7,9104,109.9,348.0,3,1,149
1892.1,1842.5,9168,75.5,348.0,3,1,119
1762.5,1868.1,9744,107.9,348.0,3,1,206
1721.5,1865.1,9872,68.7,348.0,3,1,210
1700.5,1785.9,10448,75.8,348.0,3,2,139
1617.4,1964.5,1040,113.1,354.0,3,1,178
1808.7,1935.5,2448,69.9,354.0,3,1,112
1845.8,1969.7,2576,67.8,354.0,3,1,137
2000.7,2012.4,3728,56.9,354.0,3,1,146
1669.7,1835.3,10064,64.3,354.0,3,1,208
1677.8,1736.6,1488,53.1,0.0,4,2,205
1946.9,2001.8,2960,88.1,0.0,4,1,157
1929.8,2019.2,3024,63.8,0.0,4,2,138
1931.1,2042.3,3408,65.6,0.0,4,1,134
1940.3,2061.9,3472,54.0,0.0,4,2,171
2003.4,2018.9,3536,74.6,0.0,4,1,145
2013.3,1918.7,9296,165.7,0.0,4,1,162
1824.3,1746.7,10640,159.4,0.0,4,1,156
1668.6,1724.0,1552,77.1,6.0,4,1,166
1927.0,2025.6,3024,61.4,6.0,4,1,134
1979.6,2071.8,3472,93.9,6.0,4,1,136
2012.1,2059.0,4048,52.8,6.0,4,1,142
2003.6,2046.2,4112,57.9,6.0,4,1,143
2143.4,2177.2,6992,140.7,6.0,4,1,189
1796.0,1871.2,8784,64.8,6.0,4,1,119
1925.0,1856.3,8976,178.2,6.0,4,1,157
1817.7,1906.6,9488,59.1,6.0,4,1,152
1624.1,1830.9,1232,46.0,12.0,4,1,154
1679.9,1748.3,1488,56.5,12.0,4,2,142
1894.5,1998.9,2832,60.0,12.0,4,1,118
1914.4,2052.8,3408,50.1,12.0,4,1,138
2001.6,2051.9,4112,56.8,12.0,4,1,127
2064.9,2160.0,7120,128.8,12.0,4,1,120
2048.3,2061.0,7568,68.8,12.0,4,1,167
1948.1,1914.9,8208,79.4,12.0,4,1,156
1827.6,1853.1,8912,76.4,12.0,4,1,168
2013.0,1268.6,10960,91.5,12.0,4,1,180
1621.6,1939.2,1104,99.4,18.0,4,1,164
1623.4,1835.7,1232,46.5,18.0,4,1,172
1886.3,2002.8,2832,53.2,18.0,4,1,112
2025.8,2161.4,7120,91.3,18.0,4,1,134
1892.8,1874.4,8528,93.3,18.0,4,2,138
1850.6,1883.9,8656,71.2,18.0,4,1,148
1863.4,1887.9,9232,63.6,18.0,4,1,126
1761.0,1849.8,10256,71.6,18.0,4,1,140
1697.2,1760.4,10704,52.9,18.0,4,1,166
2023.1,1281.9,10960,104.8,18.0,4,1,146
1661.9,1750.2,1360,60.6,24.0,4,1,171
1684.5,1757.2,1552,101.4,24.0,4,1,135
1960.4,2092.5,4560,91.4,24.0,4,1,104
2041.6,2160.2,6096,57.5,24.0,4,1,139
2072.7,2176.8,6224,102.3,24.0,4,1,153
1999.7,2197.5,6800,69.7,24.0,4,1,146
1930.2,2005.4,7888,44.7,24.0,4,1,149
1871.0,1901.2,8656,96.5,24.0,4,1,163
1879.8,1846.7,9040,80.8,24.0,4,1,168
1697.8,1889.9,9936,48.6,24.0,4,1,158
1661.9,1874.2,10000,58.5,24.0,4,1,202
1625.0,1847.9,1232,53.0,30.0,4,2,114
1661.3,1757.2,1360,63.3,30.0,4,2,203
1671.0,1747.7,1680,102.4,30.0,4,1,117
1890.3,2059.7,3216,67.9,30.0,4,2,120
2004.6,2204.8,6736,61.4,30.0,4,2,128
2080.2,2243.2,6864,140.5,30.0,4,1,138
1882.8,1893.8,8400,44.8,30.0,4,1,157
1873.6,1852.8,9040,78.0,30.0,4,1,145
1878.3,1884.8,9104,68.6,30.0,4,1,161
1849.8,1895.3,9232,54.1,30.0,4,1,159
1733.1,1786.1,10640,78.7,30.0,4,1,162
1990.5,1288.2,10960,77.4,30.0,4,1,117
2144.4,1041.8,11088,53.3,30.0,4,2,139
1897.0,2073.3,3216,80.9,36.0,4,2,146
1996.6,2079.8,3664,70.8,36.0,4,1,160
2001.5,2083.9,4048,51.7,36.0,4,2,161
1991.1,2096.5,4176,77.8,36.0,4,1,120
1925.5,2079.3,4624,41.5,36.0,4,1,127
1916.4,1931.8,8208,56.8,36.0,4,1,127
1886.3,1902.1,8400,52.3,36.0,4,1,172
1839.5,1903.1,8656,70.1,36.0,4,1,156
1770.8,1907.9,8848,45.4,36.0,4,2,153
1823.9,1893.0,8976,94.0,36.0,4,1,157
1682.5,1909.0,9744,31.6,36.0,4,1,163
1672.8,1769.7,1616,109.4,42.0,4,1,181
1900.2,2068.1,3152,73.1,42.0,4,1,119
1992.3,2061.8,3728,64.9,42.0,4,1,150
1956.0,2048.0,3792,42.6,42.0,4,1,106
